feedback_id,customer_id,store_id,rating,comment,channel,date,year_month
1453,6477,8,2,Packaging was damaged on arrival.,WhatsApp,2024-02-12,2024-02
1454,6198,4,3,Would recommend to friends.,Phone-Call,2024-12-13,2024-12
1455,6017,4,4,Quick billing and smooth process.,Email,2022-12-29,2022-12
1456,6234,2,2,Packaging was damaged on arrival.,WhatsApp,2024-12-17,2024-12
1457,6379,9,1,"Long waiting time, no one attended to us.",In-Store,2024-03-15,2024-03
1458,6148,4,5,Five stars well deserved!,WhatsApp,2023-05-25,2023-05
1459,6015,7,5,Amazing product quality. Very satisfied.,In-Store,2025-06-06,2025-06
1460,6479,9,4,Five stars well deserved!,In-Store,2023-01-02,2023-01
1461,6392,7,4,Amazing product quality. Very satisfied.,App,2022-03-30,2022-03
1462,6328,8,1,"Long waiting time, no one attended to us.",App,2025-06-28,2025-06
1463,6292,5,4,Quick billing and smooth process.,Email,2025-05-19,2025-05
1464,6341,8,2,Below average experience overall.,In-Store,2025-11-11,2025-11
1465,6335,3,4,Best electronics store in the city!,Phone-Call,2023-05-29,2023-05
1466,6040,7,4,Five stars well deserved!,Phone-Call,2023-06-01,2023-06
1467,6474,3,3,"Average experience, nothing special.",Email,2025-03-09,2025-03
1468,6260,8,5,Good value for money.,Phone-Call,2022-08-24,2022-08
1469,6241,9,1,Packaging was damaged on arrival.,Phone-Call,2025-06-28,2025-06
1470,6268,9,3,Would recommend to friends.,In-Store,2022-11-05,2022-11
1471,6171,6,5,Will definitely come back again!,App,2023-01-31,2023-01
1472,6145,10,5,Good value for money.,Website,2024-09-02,2024-09
1473,6343,10,4,Outstanding support and great deals.,Phone-Call,2022-06-14,2022-06
1474,6299,9,4,Quick billing and smooth process.,WhatsApp,2025-08-26,2025-08
1475,6303,9,3,Store was clean but staff seemed busy.,Phone-Call,2025-01-03,2025-01
1476,6042,7,2,Price is not justified for the quality.,Website,2024-12-09,2024-12
1477,6150,7,5,Staff went above and beyond to help.,Email,2022-06-06,2022-06
1478,6334,8,4,Will definitely come back again!,In-Store,2026-02-10,2026-02
1479,6333,9,2,Overpriced and poor quality.,WhatsApp,2022-09-30,2022-09
1480,6227,1,3,"Met some expectations, decent selection.",WhatsApp,2024-10-30,2024-10
1481,6329,4,1,Packaging was damaged on arrival.,App,2023-01-28,2023-01
1482,6313,10,3,Would recommend to friends.,Website,2023-08-31,2023-08
1483,6277,4,2,"Billing took forever, staff was rude.",Website,2022-11-09,2022-11
1484,6344,4,4,Good value for money.,Email,2022-03-20,2022-03
1485,6200,9,1,Below average experience overall.,Website,2025-01-03,2025-01
1486,6121,4,4,Five stars well deserved!,In-Store,2026-03-03,2026-03
1487,6013,4,3,Would recommend to friends.,Phone-Call,2025-05-21,2025-05
1488,6296,5,1,"Long waiting time, no one attended to us.",Email,2024-09-13,2024-09
1489,6416,4,1,Return process was complicated.,App,2024-09-02,2024-09
1490,6164,9,2,"Billing took forever, staff was rude.",App,2024-07-14,2024-07
1491,6339,5,3,Product meets basic expectations.,WhatsApp,2025-07-13,2025-07
1492,6039,3,1,Return process was complicated.,Website,2023-10-06,2023-10
1493,6207,6,4,Will definitely come back again!,Website,2024-04-07,2024-04
1494,6173,1,5,Outstanding support and great deals.,Website,2022-09-04,2022-09
1495,6382,5,3,Satisfactory but room for improvement.,In-Store,2024-02-28,2024-02
1496,6219,9,3,Product meets basic expectations.,Website,2025-04-26,2025-04
1497,6455,1,1,Below average experience overall.,Website,2024-09-19,2024-09
1498,6046,6,1,Packaging was damaged on arrival.,In-Store,2025-02-06,2025-02
1499,6353,4,1,Limited product options and low stock.,App,2022-07-04,2022-07
1500,6142,4,3,Product meets basic expectations.,Phone-Call,2024-07-26,2024-07
1501,6354,4,2,Return process was complicated.,Phone-Call,2022-03-08,2022-03
1502,6033,3,3,"Average experience, nothing special.",Phone-Call,2022-01-23,2022-01
1503,6353,7,1,Packaging was damaged on arrival.,Email,2022-09-12,2022-09
1504,6405,3,2,Return process was complicated.,WhatsApp,2026-03-01,2026-03
1505,6114,3,4,Amazing product quality. Very satisfied.,Website,2022-03-06,2022-03
1506,6109,9,2,Below average experience overall.,Website,2023-09-19,2023-09
1507,6269,5,1,"Billing took forever, staff was rude.",App,2025-09-19,2025-09
1508,6331,5,2,"Billing took forever, staff was rude.",WhatsApp,2025-01-12,2025-01
1509,6038,3,5,Will definitely come back again!,App,2022-12-07,2022-12
1510,6167,6,3,Store was clean but staff seemed busy.,Email,2025-12-14,2025-12
1511,6351,3,4,Will definitely come back again!,Email,2023-08-16,2023-08
1512,6065,4,5,Good value for money.,Phone-Call,2025-04-23,2025-04
1513,6227,2,4,Best electronics store in the city!,Website,2025-12-05,2025-12
1514,6395,7,1,Limited product options and low stock.,In-Store,2023-12-19,2023-12
1515,6469,3,4,Best electronics store in the city!,App,2025-11-29,2025-11
1516,6497,3,3,Service was okay but could be improved.,App,2025-10-17,2025-10
1517,6409,6,2,"Billing took forever, staff was rude.",In-Store,2022-02-24,2022-02
1518,6364,8,5,Five stars well deserved!,WhatsApp,2022-02-25,2022-02
1519,6481,2,4,Quick billing and smooth process.,Website,2024-08-04,2024-08
1520,6183,1,4,Best electronics store in the city!,Phone-Call,2022-03-18,2022-03
1521,6247,1,5,Outstanding support and great deals.,Email,2023-08-05,2023-08
1522,6444,5,1,Limited product options and low stock.,App,2023-09-23,2023-09
1523,6294,5,1,Return process was complicated.,Phone-Call,2025-12-04,2025-12
1524,6221,9,4,Amazing product quality. Very satisfied.,App,2023-03-18,2023-03
1525,6241,9,5,Outstanding support and great deals.,Email,2025-06-20,2025-06
1526,6296,10,5,Best electronics store in the city!,In-Store,2022-07-20,2022-07
1527,6032,8,4,Store was clean and well organized.,App,2022-03-18,2022-03
1528,6262,4,3,Would recommend to friends.,Phone-Call,2025-08-28,2025-08
1529,6483,6,3,Product meets basic expectations.,Phone-Call,2023-01-16,2023-01
1530,6047,10,2,"Billing took forever, staff was rude.",Email,2022-08-29,2022-08
1531,6007,6,5,Quick billing and smooth process.,In-Store,2025-08-25,2025-08
1532,6039,7,1,"Long waiting time, no one attended to us.",WhatsApp,2023-11-19,2023-11
1533,6492,3,4,Super fast billing and great ambience.,Email,2024-12-25,2024-12
1534,6207,5,5,Super fast billing and great ambience.,App,2023-12-13,2023-12
1535,6336,10,3,Product meets basic expectations.,In-Store,2023-09-29,2023-09
1536,6378,7,2,Packaging was damaged on arrival.,App,2023-06-02,2023-06
1537,6052,5,4,Will definitely come back again!,App,2023-06-07,2023-06
1538,6011,3,3,Store was clean but staff seemed busy.,App,2023-07-01,2023-07
1539,6489,6,5,Best electronics store in the city!,App,2025-03-06,2025-03
1540,6269,9,3,Service was okay but could be improved.,Website,2022-09-30,2022-09
1541,6350,4,5,Super fast billing and great ambience.,App,2023-05-29,2023-05
1542,6382,1,5,Will definitely come back again!,WhatsApp,2026-01-02,2026-01
1543,6481,10,5,Amazing product quality. Very satisfied.,Website,2022-03-16,2022-03
1544,6484,10,3,Product meets basic expectations.,Website,2024-04-06,2024-04
1545,6451,4,1,Price is not justified for the quality.,App,2022-04-29,2022-04
1546,6400,8,5,Outstanding support and great deals.,Website,2023-10-01,2023-10
1547,6281,8,4,Five stars well deserved!,Website,2023-05-15,2023-05
1548,6415,3,1,Return process was complicated.,Website,2023-01-26,2023-01
1549,6022,6,2,Return process was complicated.,Phone-Call,2023-04-07,2023-04
1550,6161,3,4,Five stars well deserved!,Email,2024-01-24,2024-01
1551,6272,8,3,"Met some expectations, decent selection.",Email,2025-10-22,2025-10
1552,6435,3,3,"Met some expectations, decent selection.",In-Store,2024-11-19,2024-11
1553,6156,8,3,Product meets basic expectations.,Email,2024-05-08,2024-05
1554,6304,2,5,Quick billing and smooth process.,WhatsApp,2025-07-15,2025-07
1555,6027,3,4,Will definitely come back again!,App,2022-03-06,2022-03
1556,6339,9,1,Will not visit again. Terrible experience.,WhatsApp,2022-11-11,2022-11
1557,6085,9,2,Limited product options and low stock.,Phone-Call,2022-01-28,2022-01
1558,6470,6,4,Outstanding support and great deals.,WhatsApp,2023-10-22,2023-10
1559,6460,2,4,Amazing product quality. Very satisfied.,Website,2023-01-09,2023-01
1560,6404,2,4,Amazing product quality. Very satisfied.,App,2025-12-27,2025-12
1561,6373,7,4,Quick billing and smooth process.,In-Store,2024-10-13,2024-10
1562,6376,7,1,Will not visit again. Terrible experience.,In-Store,2025-09-22,2025-09
1563,6282,5,3,Service was okay but could be improved.,In-Store,2023-12-09,2023-12
1564,6286,9,3,Product meets basic expectations.,Phone-Call,2023-03-03,2023-03
1565,6132,6,3,Satisfactory but room for improvement.,Website,2022-10-28,2022-10
1566,6294,5,4,Best electronics store in the city!,App,2024-07-31,2024-07
1567,6022,2,3,Store was clean but staff seemed busy.,Website,2025-06-06,2025-06
1568,6164,10,5,Amazing product quality. Very satisfied.,Website,2026-03-27,2026-03
1569,6367,8,4,Quick billing and smooth process.,WhatsApp,2022-10-25,2022-10
1570,6181,2,4,Outstanding support and great deals.,Website,2022-06-30,2022-06
1571,6107,4,1,"Long waiting time, no one attended to us.",Email,2022-12-22,2022-12
1572,6018,4,3,Satisfactory but room for improvement.,App,2022-05-11,2022-05
1573,6015,5,2,Overpriced and poor quality.,In-Store,2022-09-19,2022-09
1574,6332,2,2,Limited product options and low stock.,Website,2023-03-18,2023-03
1575,6307,3,3,"Met some expectations, decent selection.",Phone-Call,2023-04-18,2023-04
1576,6260,3,5,Five stars well deserved!,App,2022-03-17,2022-03
1577,6296,6,3,Satisfactory but room for improvement.,Website,2025-11-27,2025-11
1578,6272,8,5,Quick billing and smooth process.,In-Store,2022-09-20,2022-09
1579,6401,7,5,Store was clean and well organized.,App,2023-07-24,2023-07
1580,6263,8,5,Will definitely come back again!,Email,2026-02-20,2026-02
1581,6293,1,4,Five stars well deserved!,Email,2026-02-05,2026-02
1582,6407,2,3,"Met some expectations, decent selection.",App,2022-10-20,2022-10
1583,6145,9,1,Limited product options and low stock.,App,2022-10-07,2022-10
1584,6452,8,2,"Long waiting time, no one attended to us.",Website,2023-07-01,2023-07
1585,6373,3,4,Staff went above and beyond to help.,Phone-Call,2026-03-09,2026-03
1586,6221,7,4,Good value for money.,Email,2024-05-11,2024-05
1587,6255,8,5,Amazing product quality. Very satisfied.,Phone-Call,2022-03-31,2022-03
1588,6475,2,2,Return process was complicated.,Website,2024-11-13,2024-11
1589,6171,3,5,Staff went above and beyond to help.,In-Store,2023-12-16,2023-12
1590,6219,6,4,Staff went above and beyond to help.,Email,2024-04-14,2024-04
1591,6263,2,5,Five stars well deserved!,Phone-Call,2024-03-29,2024-03
1592,6352,3,4,Store was clean and well organized.,In-Store,2023-06-27,2023-06
1593,6454,7,5,Will definitely come back again!,In-Store,2022-09-16,2022-09
1594,6323,9,4,Outstanding support and great deals.,WhatsApp,2022-11-05,2022-11
1595,6498,7,5,Amazing product quality. Very satisfied.,App,2025-09-12,2025-09
1596,6326,9,4,Good value for money.,Phone-Call,2025-09-23,2025-09
1597,6495,6,4,Store was clean and well organized.,Phone-Call,2023-06-27,2023-06
1598,6035,8,3,Satisfactory but room for improvement.,Email,2024-06-21,2024-06
1599,6308,7,1,Limited product options and low stock.,Phone-Call,2023-10-04,2023-10
1600,6205,6,4,Super fast billing and great ambience.,In-Store,2024-01-24,2024-01
1601,6351,4,5,Store was clean and well organized.,WhatsApp,2023-11-27,2023-11
1602,6477,10,3,Store was clean but staff seemed busy.,In-Store,2025-07-12,2025-07
1603,6416,7,3,"Average experience, nothing special.",In-Store,2025-07-13,2025-07
1604,6195,10,4,Store was clean and well organized.,Email,2022-10-02,2022-10
1605,6299,6,2,"Long waiting time, no one attended to us.",Website,2022-04-09,2022-04
1606,6428,9,4,Store was clean and well organized.,WhatsApp,2025-05-29,2025-05
1607,6392,9,5,Five stars well deserved!,App,2023-05-06,2023-05
1608,6386,1,3,"Average experience, nothing special.",Website,2023-10-27,2023-10
1609,6232,8,2,"Product is average, expected much more.",WhatsApp,2024-12-14,2024-12
1610,6452,2,4,Best electronics store in the city!,In-Store,2022-01-20,2022-01
1611,6288,1,4,Staff went above and beyond to help.,Website,2025-08-19,2025-08
1612,6198,6,5,Good value for money.,App,2025-10-21,2025-10
1613,6388,1,3,Satisfactory but room for improvement.,WhatsApp,2025-03-09,2025-03
1614,6482,10,4,Super fast billing and great ambience.,Email,2023-01-26,2023-01
1615,6295,5,5,Good value for money.,App,2026-01-11,2026-01
1616,6329,8,3,Product meets basic expectations.,Phone-Call,2025-11-06,2025-11
1617,6214,10,1,"Long waiting time, no one attended to us.",WhatsApp,2023-07-14,2023-07
1618,6330,1,4,Staff went above and beyond to help.,In-Store,2024-04-23,2024-04
1619,6291,8,5,Staff went above and beyond to help.,Phone-Call,2023-12-21,2023-12
1620,6429,8,3,Service was okay but could be improved.,Email,2024-07-24,2024-07
1621,6111,5,5,Quick billing and smooth process.,WhatsApp,2024-04-21,2024-04
1622,6368,4,1,Will not visit again. Terrible experience.,Email,2025-07-03,2025-07
1623,6116,9,4,Best electronics store in the city!,Website,2022-10-22,2022-10
1624,6460,6,4,Will definitely come back again!,WhatsApp,2026-03-18,2026-03
1625,6366,7,3,"Average experience, nothing special.",In-Store,2025-07-01,2025-07
1626,6239,6,1,Price is not justified for the quality.,Phone-Call,2022-05-16,2022-05
1627,6145,2,5,Store was clean and well organized.,Email,2025-09-25,2025-09
1628,6077,8,3,Satisfactory but room for improvement.,WhatsApp,2023-07-28,2023-07
1629,6489,3,5,Store was clean and well organized.,Email,2024-11-27,2024-11
1630,6132,4,3,Store was clean but staff seemed busy.,App,2023-10-28,2023-10
1631,6390,8,4,Quick billing and smooth process.,In-Store,2023-07-18,2023-07
1632,6384,8,2,Price is not justified for the quality.,Email,2025-03-08,2025-03
1633,6032,8,4,Will definitely come back again!,WhatsApp,2025-08-04,2025-08
1634,6313,10,3,Product meets basic expectations.,Website,2023-03-05,2023-03
1635,6014,2,4,Good value for money.,App,2024-01-16,2024-01
1636,6127,5,4,Quick billing and smooth process.,WhatsApp,2022-11-04,2022-11
1637,6389,1,4,Super fast billing and great ambience.,In-Store,2025-04-11,2025-04
1638,6292,2,4,Best electronics store in the city!,Email,2025-05-15,2025-05
1639,6072,3,1,Packaging was damaged on arrival.,In-Store,2025-05-11,2025-05
1640,6401,6,2,Limited product options and low stock.,Website,2024-06-06,2024-06
1641,6359,4,3,Service was okay but could be improved.,Phone-Call,2022-03-17,2022-03
1642,6034,2,3,Satisfactory but room for improvement.,App,2023-06-22,2023-06
1643,6322,4,5,Best electronics store in the city!,Phone-Call,2025-07-06,2025-07
1644,6075,4,5,Outstanding support and great deals.,Website,2025-10-14,2025-10
1645,6194,5,4,Store was clean and well organized.,Email,2023-04-07,2023-04
1646,6386,6,2,Overpriced and poor quality.,Email,2024-02-09,2024-02
1647,6384,4,5,Super fast billing and great ambience.,App,2025-05-11,2025-05
1648,6443,7,3,Service was okay but could be improved.,Email,2025-05-05,2025-05
1649,6310,1,5,Good value for money.,In-Store,2022-06-14,2022-06
1650,6445,4,5,Amazing product quality. Very satisfied.,WhatsApp,2025-07-28,2025-07
1651,6254,6,5,Store was clean and well organized.,WhatsApp,2024-11-08,2024-11
1652,6334,6,3,Store was clean but staff seemed busy.,App,2022-10-09,2022-10
1653,6409,8,5,Super fast billing and great ambience.,Website,2025-03-26,2025-03
1654,6432,7,4,Outstanding support and great deals.,Phone-Call,2023-09-19,2023-09
1655,6470,10,5,Will definitely come back again!,Phone-Call,2022-03-01,2022-03
1656,6098,10,1,"Long waiting time, no one attended to us.",In-Store,2026-02-26,2026-02
1657,6290,4,5,Staff went above and beyond to help.,App,2023-10-07,2023-10
1658,6099,3,4,Five stars well deserved!,Phone-Call,2022-06-16,2022-06
1659,6252,6,5,Five stars well deserved!,App,2024-07-16,2024-07
1660,6129,9,3,Store was clean but staff seemed busy.,App,2026-03-12,2026-03
1661,6384,1,4,Amazing product quality. Very satisfied.,Email,2024-11-05,2024-11
1662,6334,3,5,Best electronics store in the city!,WhatsApp,2023-02-27,2023-02
1663,6364,6,3,Product meets basic expectations.,Email,2025-11-10,2025-11
1664,6309,1,3,"Average experience, nothing special.",Phone-Call,2025-03-09,2025-03
1665,6210,4,3,Store was clean but staff seemed busy.,Website,2022-02-04,2022-02
1666,6316,1,4,Super fast billing and great ambience.,Email,2022-07-19,2022-07
1667,6257,4,4,Super fast billing and great ambience.,Website,2023-08-04,2023-08
1668,6209,8,4,Outstanding support and great deals.,Phone-Call,2024-11-27,2024-11
1669,6070,9,3,Store was clean but staff seemed busy.,App,2025-12-07,2025-12
1670,6280,5,5,Best electronics store in the city!,Phone-Call,2024-10-05,2024-10
1671,6252,8,5,Outstanding support and great deals.,Website,2023-03-21,2023-03
1672,6425,3,3,Store was clean but staff seemed busy.,Email,2026-01-19,2026-01
1673,6014,10,4,Outstanding support and great deals.,Phone-Call,2025-08-22,2025-08
1674,6016,6,3,"Met some expectations, decent selection.",App,2024-08-10,2024-08
1675,6214,8,3,Satisfactory but room for improvement.,WhatsApp,2026-03-01,2026-03
1676,6453,3,4,Store was clean and well organized.,Website,2023-06-22,2023-06
1677,6049,3,1,Price is not justified for the quality.,Website,2022-03-22,2022-03
1678,6095,4,4,Will definitely come back again!,WhatsApp,2025-07-22,2025-07
1679,6247,8,3,Store was clean but staff seemed busy.,Website,2023-05-02,2023-05
